msg_bits,message,received,decoded,pass
20,11100010000101011111,1100101001111111101100111101000111101101100111,11100010000101011111,1
20,11011001110000011010,1100011011010100001010011100001100001000101100,11011001110000011010,1
20,10100010011111111110,1111010011111111100000100101010101010110011100,10100010011111111110,1
20,11100100110101100100,1100001001001110000001100001110101001110110000,11100100110101100100,1
20,01010011000001011110,1011110100100000010111000011110111100110011100,01010011000001011110,1
20,11111010011001010001,1100100101101000100000010110110100101111111011,11111010011001010001,1
20,11100010100110110110,1100101001110111010010000001101101101101011100,11100010100110110110,1
20,00000110110100000110,0000000000110001001101100010110000110001011100,00000110110100000110,1
20,01110100101001001011,0011001010100010001111001000111000110111010111,01110100101001001011,1
20,10010011110010100000,1111100011100000100010010011010010110000000000,10010011110010100000,1
20,00000000101111011000,0000000000000000111101111001101011110111000000,00000000101111011000,1
20,10000001000100111111,1111101100000011111011111110000010010101110111,10000001000100111111,1
20,10111001010101111101,1110011110100100110100010001111001011010001011,10111001010101111101,1
20,00001000010100101101,0000000011111011001111010010001101110110001001,00001000010100101101,1
20,01010110000110010001,0011110100011101011100100001010011101111111011,01010110000110010001,1
20,00000101110011100010,0000000000101101111010010000101001111111101100,00000101110011100010,1
20,11100001011101111100,1100101001111011110111101010111001011001110000,11100001011101111100,1
20,01110110101000110110,0011001010101101100011001011110001101101011100,01110110101000110110,1
20,10100110101010110101,1111010010000001100001000100011101110001001011,10100110101010110101,1
20,10000000000000010010,1111101100000000000000000000001111101011101100,10000000000000010010,1
20,01111000110111110110,0011001001100111110001111110010110101101011100,01111000110111110110,1
20,10010101110110010110,0111100011010001111010101101010011011101011100,10010101110110010110,1
20,11001010001000101111,1100010100110100101111111011101101111001100111,11001010001000101111,1
20,01110011000001011000,0011001010010000010111100011110111010111000000,01110011000001011000,1
20,01111111110000011111,0011001001010101010110011100001100100101000111,01111111110000011111,1
20,01111001010110000111,0011001001100100110100011101011100110000100111,01111001010110000111,1
20,10101100101011111011,1111010001110101001101001111100101101011010111,10101100101011111011,1
20,00101100011101011010,0000111101110001111100101010000111011000101100,00101100011101011010,1
20,00001101110010011101,0000000011000110111010010011100000101011001011,00001101110010011101,1
20,11000101011011010100,1100010111111101000111011011011000010000110000,11000101011011010100,1
20,10100110010101001000,1111010010000001010011011001001000111011000000,10100110010101001000,1
20,00011100010110100111,0000001100101001111111011101100110000010100111,00011100010110100111,1
20,10001011000111011110,1111101111111111010111110010101011100110011100,10001011000111011110,1
20,11111001111100101100,1100100101100100001001011001001101111101110000,11111001111100101100,1
20,01101011101111101111,0010000110000111101010111001011010111001100111,01101011101111101111,1
20,01111111100001001011,0011001001010111011001110011111000110111010111,01111111100001001011,1
20,10010101111101111111,1111100011010001111001111010111001010101100111,10010101111101111111,1
20,11010000010110111110,1100111000101100001111011101101110010110011100,11010000010110111110,1
20,11110000110110001111,1100100110011100110001101101011111001001101111,11110000110110001111,1
20,01010011010111010100,0011110100100000011000011110101000010010110010,01010011010111010100,1
20,00100110010010011110,0000111110000001010011100010100000100110011100,00100110010010011110,1
20,10100000010000011101,1111010010110000001111101100001100101010000011,10100000010000011101,1
20,01001010001001011101,0011111000110101101111111000110111101010001011,01001010001001011101,1
20,10101011110111101011,1111010001000111100110101110111010000111010111,10101011110111101011,1
20,10100110100010101111,1111010010000001100010110111010001111001100111,10100110100010101111,1
20,01001110000110010100,0011111000001010011100110011010011010010110000,01001110000110010100,1
20,11110101110001100111,1100100110101001111010011111000101000010100111,11110101110001100111,1
20,10010111100000000000,1111100011011110010001110000000000000000000000,10010111100000000000,1
20,11111000110001110000,0100100101100111110001011111001010011100000000,11111000110001110000,1
20,01100111111010000100,0011010101000010010101101000101100111110110000,01100111111010000100,1
20,00110110010000111100,0000110001101101010011101100110010011000110000,00110110010000111100,1
20,11100010001001010011,1100101001111111101101111000110100100000010111,11100010001001010011,1
20,10100011110100111011,1110010010111100100110100010000010101011010111,10100011110100111011,1
20,10111011011101001000,1111011110100011011011101010001000111011000000,10111011011101001000,1
20,10011100101111101001,1111100000101001001101111001111010001000111011,10011100101111101001,1
20,10111110111111010011,1111011110010110101110011101101000100000010111,10111110111111010011,1
20,11001001110111011101,1100010110111000001010101110101011101010001011,11001001110111011101,1
20,01011011111000100001,0011110111011011100101100111111110110011111001,01011011111000100001,1
20,00000100000110111011,0000000000111110110000110001101110101001010111,00000100000110111011,1
20,11000100100000111111,1100010111110110001110110000110010010101100111,11000100100000111111,1
20,11010010010010101010,1100011000100011100011100011010001000100101000,11010010010010101010,1
20,00011101010011010000,0000001100101010000100100000001000101100000000,00011101010011010000,1
20,10011011101010011000,1111100010011011101010000100100000010111000000,10011011101010011000,1
20,10110110011101100010,1111011101101100010000101010110101111111101100,10110110011101100010,1
20,00110001010101111010,0000110001010111110100010001111001101000101100,00110001010101111010,1
20,10110110010111100011,1111011101101101010011011110011001111000010111,10110110010111100011,1
20,01000010111111110001,0011111011001111011110000101010110011111111011,01000010111111110001,1
20,01001001111100011101,0011111000111000001001011001110100101010001011,01001001111100011101,1
20,10110010110000110110,1111011101010011011101011100110001101001011100,10110010110000110110,1
20,11010101110000100100,1100011000010001111010011100111110001110110001,11010101110000100100,1
20,00000011010101100111,0000000000001100011000010001110001000010100111,00000011010101100111,1
20,11100001110001110010,1100101001110011001010011111001010010111101100,11100001110001110010,1
20,01101011011111000010,0011000110000111011011100101100011001111101100,01101011011111000010,1
20,00010111111000010100,1000001111011110010101100111001111010010110000,00010111111000010100,1
20,10000110101110001001,1101101100110001100001111010011111111000111011,10000110101110001001,1
20,10000011101000110100,1111101100001100101000001011110001100010110000,10000011101000110100,1
20,10001111010011110101,1111101111001001101100100000100110100001001011,10001111010011110101,1
20,00001111100011110110,0000000011001001011001110100100110101101011100,00001111100011110110,1
20,11111010000011010110,1100100101101000101100001100001000011101011100,11111010000011010110,1
20,11111111110010000011,1100100101010101110110010011101100001100010111,11111111110010000011,1
20,11101011010111001111,1100101010000111011100011110100100001001100111,11101011010111001111,1
20,00000000111111011110,0000000000000000110010010101101010100110011100,00000000111111011110,1
20,01000111011011101000,0011111011100010101011011011101010001011000000,01000111011011101000,1
20,01011011111111111001,0011110111011011110101010101010101100100111011,01011011111111111001,1
20,00111100001111111001,0000110010011001110011001001010101100100111010,00111100001111111001,1
20,10001000110100001001,1111100111111011110001100010110011111000111011,10001000110100001001,1
20,00010001010001001000,0000001111101111110100101111111000111011000010,00010001010001001000,1
20,11100100010100010100,1100101001001110111111000010111111010010110000,11100100010100010100,1
20,10001001011110000000,1111101111111010110111100110011100000000000000,10001001011110000000,1
20,11011101010000111110,1100011011101010000100101100110010010010011100,11011101010000111110,1
20,00111010000001001101,0000110010100000101100000011111000000110001011,00111010000001001101,1
20,11000110000111111110,1100010111110001011100110010011101010110011100,11000110000111111110,1
20,10100001000110110100,1111010000110011111011110001101101100010110000,10100001000110110100,1
20,01000110110101101011,1011111011110001101101100001110110000111010111,01000110110101101011,1
20,01001101101111010111,0011111000000110100110111001101000011110100111,01001101101111010111,1
20,01000000100100011110,0011111011000100111110001110111100100110011100,01000000100100011110,1
20,01011100110110000101,0011110111101001000001101001011100111101001011,01011100110110000101,1
20,00101101000110111001,0000111101110110001011110001101110100100011011,00101101000110111001,1
20,00001100001011010111,0000000111000101110011110111011000011110100111,00001100001011010111,1
20,00111110100000100001,1000110010010110100010110000111110110011111011,00111110100000100001,1
20,10100011100011101010,1111010010111100101001111100101000000100101100,10100011100011101010,1
20,01100011001010010101,0011100101111100010100110100100011010001001011,01100011001010010101,1
20,10101010111100010001,1111010001000100011111011001111111101111111011,10101010111100010001,1
20,00011011111011111111,0000001100011011100101101011101101010101100111,00011011111011111111,1
20,11101111100011010001,1100101010111001011011111100011000101111111011,11101111100011010001,1
20,11000101101110000010,1100010111111101110100111010011100001111101100,11000101101110000010,1
20,10101000101100010000,1111010001001011111001110101111111101100000000,10101000101100010000,1
20,11000111011111101000,1100010111110010101011100101011010101011000000,11000111011111101000,1
20,11111010000101001100,1100100101101000101100111101001000000101110001,11111010000101001100,1
20,01101010001000000001,0011000110000100101111111011000000000011111111,01101010001000000001,1
20,11000101001010110100,1100000111111101001000110100011101100010110000,11000101001010110100,1
20,01111101100011011011,0011001001011010110100111100011011011011010111,01111101100011011011,1
20,01111100010001010101,0011001001011001101111101111110100010001001011,01111100010001010101,1
20,01111110110110110001,0011001001010110100101101101101101011111111011,01111110110110110001,1
20,11011010000001000001,1100011011011000101000000011111011000011111011,11011010000001000001,1
20,11111111001010100110,1100100101010100100100110100010010000001011100,11111111001010100110,1
20,00001011101011010110,0000000011110111101011000111011000011101011100,00001011101011010110,1
20,11011110011000101001,1100011011100110010000000111111101001000111011,11011110011000101001,1
20,01110101000110000001,0011001010100001001011110001111100000011111011,01110101000110000001,1
20,00001110011011111011,0000000011001010010000011011000101101011010111,00001110011011111011,1
20,11011011101111110101,1100011011011011101010111001000110100001001011,11011011101111110101,1
20,00100000110101011111,0000111110110000110001100001000111100001100111,00100000110101011111,1
20,00110101000111101010,0000110001000001001011110010011010000100101100,00110101000111101010,1
20,11100010110010100100,1100101101111111011101010011010010001110110000,11100010110010100100,1
20,10101010101001001010,1111010011000100010001001000111000110100101100,10101010101001001010,1
20,10101000111001110101,1111010001001011110010100101001010100001001011,10101000111001110101,1
20,01111111111011001101,0111001001010101010101101011010100000110001011,01111111111011001101,1
20,01100000110101110111,0011000101110000110001100001111010101010100111,01100000110101110111,1
20,01100000001011111001,0011000001110000000011110111100101100100111011,01100000001011111001,1
20,00001110010111011010,0000000011001010010011011110101011011010101100,00001110010111011010,1
20,11001111111100101100,1100010100001001010101011011001101110101110000,11001111111100101100,1
20,00010101011010000111,0000001111010001000111011000101100110010000111,00010101011010000111,1
20,11100110100110011110,1000101001000001100010000001010000100110011100,11100110100110011110,1
20,00101001101010011111,0000111101001000001110000100100000100101100111,00101001101010011111,1
20,11110011000000010111,1100100110010000010110000000001111011110100111,11110011000000010111,1
20,01101010011110001100,0011000110000100100010100110011111000101110000,01101010011110001100,1
20,11010110110011110011,1100011000011101101101010000100100010000010111,11010110110011110011,1
20,01100100111101011000,0011000101011110000010011010000111010111000000,01100100111101011000,1
20,00110101110000100010,0000110001100101111010011100111110111111101100,00110101110000100010,1
20,01101010101011011011,0001000110000100010001000111011011011011010111,01101010101011011011,1
20,11010100001010010011,1100011000010010110011110100101011100000010111,11010100001010010011,1
20,11100010110111011000,1100101001101111011101101110101011010111000000,11100010110111011000,1
20,01000100000011101011,0011111011111110110000001100101010000110010111,01000100000011101011,1
20,10011100100111111011,1101100000101001001110000010010101101011010111,10011100100111111011,1
20,00011010101100100111,0000001100011000000001110101001110000010100111,00011010101100100111,1
20,01111001101000011111,0011001001100100000110101011001100100101100111,01111001101000011111,1
20,01110111000011100010,0011001010100110100111001100101001111111101100,01110111000011100010,1
20,01011000110101000111,0011110111010111110001100001101011110010100111,01011000110101000111,1
20,01111001000111110100,0011001001100100111011110010010110100010110100,01111001000111110100,1
